ZIP,date,week,confirmed_cases,new_confirmed_cases,device_count,distance_traveled_from_home,completely_home_device_count,median_home_dwell_time,median_non_home_dwell_time,median_percentage_time_home,population,Density_Per_Sq_Mile,cases_adjusted_by_pop,new_cases_adjusted_by_pop,Income_level,stay_home_ratio,driving,transit,walking,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
90034,2020/4/7,2020/4/12,69,3,1573,4748,889,982,2,100,55652,17888,0.001239848,5.39E-05,2,1.769403825,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90035,2020/4/7,2020/4/12,51,3,659,2858,359,1152,4,100,28085,13646,0.001815916,0.000106819,2,1.835654596,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90037,2020/4/7,2020/4/12,38,8,1815,5240,960,844,5,99,65016,22909,0.000584472,0.000123047,1,1.890625,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90039,2020/4/7,2020/4/12,69,4,595,4305,300,984,7,99,29589,7848,0.002331948,0.000135185,2,1.983333333,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90041,2020/4/7,2020/4/12,25,3,884,6659,468,969,18,98,29516,8176,0.000846998,0.00010164,2,1.888888889,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90042,2020/4/7,2020/4/12,22,1,1298,5356,664,1093,4,100,63911,13759,0.000344229,1.56E-05,2,1.954819277,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90043,2020/4/7,2020/4/12,71,10,1502,6893,803,787,4,99,44627,10795,0.001590965,0.00022408,1,1.870485679,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90044,2020/4/7,2020/4/12,38,3,3084,6317,1534,804,10,99,96436,18772,0.000394044,3.11E-05,1,2.010430248,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90045,2020/4/7,2020/4/12,25,0,1112,43772,559,1020,97,91,41149,3836,0.000607548,0,2,1.989266547,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90046,2020/4/7,2020/4/12,104,4,1258,5090,679,731,5,99,50587,8750,0.002055864,7.91E-05,2,1.852724595,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90047,2020/4/7,2020/4/12,33,2,1479,6134,730,786,11,99,48883,10332,0.000675081,4.09E-05,1,2.026027397,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90048,2020/4/7,2020/4/12,27,1,389,80396,199,885,17,98,22892,12144,0.001179451,4.37E-05,2,1.954773869,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90049,2020/4/7,2020/4/12,50,0,1094,3960,591,1213,3,100,36964,2460,0.001352667,0,2,1.851099831,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90056,2020/4/7,2020/4/12,12,2,245,5640,142,1243,7,99,7795,4933,0.001539448,0.000256575,2,1.725352113,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90059,2020/4/7,2020/4/12,15,1,1136,7440,554,813,12,99,45952,13870,0.000326428,2.18E-05,1,2.050541516,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90061,2020/4/7,2020/4/12,21,2,835,5564,392,846,10,99,27646,10385,0.000759604,7.23E-05,1,2.130102041,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90064,2020/4/7,2020/4/12,19,0,796,4304,456,1269,3,100,25429,6357,0.000747178,0,2,1.745614035,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90065,2020/4/7,2020/4/12,49,7,1167,5581,576,1020,6,99,47887,9071,0.001023242,0.000146177,2,2.026041667,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90066,2020/4/7,2020/4/12,57,4,1323,4271,723,998,5,100,59394,12064,0.000959693,6.73E-05,2,1.829875519,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90068,2020/4/7,2020/4/12,60,4,662,84882,311,726,16,98,20982,2754,0.002859594,0.00019064,2,2.128617363,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90069,2020/4/7,2020/4/12,96,10,613,6407,323,777,1,100,20435,9666,0.004697822,0.000489356,2,1.897832817,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90077,2020/4/7,2020/4/12,20,2,1081,64146,342,602,710,46,8993,1226,0.002223952,0.000222395,3,3.160818713,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90094,2020/4/7,2020/4/12,10,0,258,3227,145,1159,0,100,9368,15332,0.001067464,0,2,1.779310345,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90201,2020/4/7,2020/4/12,54,5,2560,5149,1307,930,7,99,102433,17253,0.000527174,4.88E-05,1,1.958684009,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90210,2020/4/7,2020/4/12,96,6,988,4098,561,1247,1,100,19909,1966,0.00482194,0.000301371,2,1.76114082,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90220,2020/4/7,2020/4/12,40,2,1692,5371,780,744,16,98,53703,7770,0.000744837,3.72E-05,2,2.169230769,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90221,2020/4/7,2020/4/12,7,1,1586,5576,789,847,6,99,52322,9812,0.000133787,1.91E-05,2,2.010139417,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90222,2020/4/7,2020/4/12,1,0,822,5837,394,864,8,99,32850,12847,3.04E-05,0,1,2.086294416,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90230,2020/4/7,2020/4/12,29,2,1015,5521,582,1053,1,100,32808,7277,0.000883931,6.10E-05,2,1.743986254,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90241,2020/4/7,2020/4/12,79,8,1685,6170,855,999,5,100,44143,8963,0.001789638,0.000181229,2,1.970760234,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90245,2020/4/7,2020/4/12,8,1,721,4174,371,1067,3,100,16850,3084,0.000474777,5.93E-05,2,1.943396226,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90247,2020/4/7,2020/4/12,37,7,1373,5893,683,968,8,99,47531,12661,0.000778439,0.000147272,2,2.010248902,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90248,2020/4/7,2020/4/12,23,2,304,6006,145,1007,7,99,11512,2452,0.001997915,0.000173732,2,2.096551724,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90249,2020/4/7,2020/4/12,1,0,1019,4941,517,1028,4,100,26587,8927,3.76E-05,0,2,1.97098646,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90250,2020/4/7,2020/4/12,56,5,3199,5331,1621,917,6,99,96836,14463,0.000578297,5.16E-05,2,1.973473165,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90254,2020/4/7,2020/4/12,18,0,644,3918,382,1166,0,100,19650,13770,0.000916031,0,2,1.685863874,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90255,2020/4/7,2020/4/12,45,8,1865,5322,938,913,8,99,75560,20322,0.000595553,0.000105876,1,1.988272921,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90262,2020/4/7,2020/4/12,47,4,1852,5896,873,819,9,99,70936,14677,0.000662569,5.64E-05,2,2.121420389,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90265,2020/4/7,2020/4/12,14,0,602,25261,255,891,58,94,18389,170,0.000761325,0,2,2.360784314,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90266,2020/4/7,2020/4/12,51,3,1289,3026,744,1199,1,100,35573,9037,0.001433672,8.43E-05,2,1.732526882,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90270,2020/4/7,2020/4/12,20,3,593,4702,289,1018,5,100,27454,21754,0.000728491,0.000109274,1,2.051903114,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90272,2020/4/7,2020/4/12,31,4,855,3754,520,1344,0,100,22551,987,0.001374662,0.000177376,3,1.644230769,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90274,2020/4/7,2020/4/12,37,3,1106,3927,631,1302,0,100,25279,2111,0.001463665,0.000118676,3,1.752773376,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90275,2020/4/7,2020/4/12,54,5,1697,4689,1000,1287,1,100,42421,3138,0.001272954,0.000117866,2,1.697,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90278,2020/4/7,2020/4/12,68,1,1469,3355,797,1131,4,100,40649,11281,0.001672858,2.46E-05,2,1.843161857,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90280,2020/4/7,2020/4/12,69,11,2761,6085,1421,991,6,99,95103,13018,0.000725529,0.000115664,2,1.942997889,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90291,2020/4/7,2020/4/12,28,2,559,7877,256,868,14,98,27525,11018,0.001017257,7.27E-05,2,2.18359375,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90292,2020/4/7,2020/4/12,13,1,666,5825,375,948,0,100,22490,11029,0.000578035,4.45E-05,2,1.776,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90293,2020/4/7,2020/4/12,1,0,435,10300,250,1066,5,100,12694,4430,7.88E-05,0,2,1.74,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90304,2020/4/7,2020/4/12,16,0,648,5185,321,884,12,99,25591,16331,0.00062522,0,1,2.018691589,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90403,2020/4/7,2020/4/12,77,3,517,3756,322,1198,0,100,24354,17054,0.003161698,0.000123183,2,1.605590062,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90502,2020/4/7,2020/4/12,21,1,675,4910,374,1043,1,100,18188,8137,0.001154607,5.50E-05,2,1.804812834,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90503,2020/4/7,2020/4/12,101,9,1888,4093,1077,1257,1,100,44908,8478,0.002249042,0.00020041,2,1.753017642,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90505,2020/4/7,2020/4/12,15,1,1658,2947,920,1216,1,100,37641,6495,0.000398502,2.66E-05,2,1.802173913,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90601,2020/4/7,2020/4/12,3,1,1169,6386,632,958,3,100,33058,2913,9.07E-05,3.02E-05,2,1.849683544,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90602,2020/4/7,2020/4/12,30,5,904,6859,444,906,15,98,25981,7001,0.00115469,0.000192448,2,2.036036036,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90604,2020/4/7,2020/4/12,19,1,1847,6690,959,1016,4,100,42063,9871,0.000451703,2.38E-05,2,1.925964546,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90606,2020/4/7,2020/4/12,8,0,980,5569,479,938,4,100,32803,8671,0.00024388,0,2,2.045929019,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90638,2020/4/7,2020/4/12,17,0,2325,9413,1133,1024,57,95,49383,6275,0.000344248,0,2,2.052074139,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90640,2020/4/7,2020/4/12,27,7,2163,5503,1126,1024,4,100,63177,7440,0.000427371,0.0001108,2,1.920959147,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90650,2020/4/7,2020/4/12,55,5,3738,5944,1886,977,9,99,105886,10793,0.000519427,4.72E-05,2,1.981972428,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90660,2020/4/7,2020/4/12,39,7,2028,6102,1023,919,5,99,63380,8178,0.000615336,0.000110445,2,1.982404692,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90670,2020/4/7,2020/4/12,1,0,760,7308,369,849,11,99,16578,1959,6.03E-05,0,2,2.059620596,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90701,2020/4/7,2020/4/12,1,0,611,5933,327,1073,16,99,16858,10342,5.93E-05,0,2,1.868501529,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90703,2020/4/7,2020/4/12,27,4,2336,4292,1380,1204,0,100,50963,5806,0.000529796,7.85E-05,2,1.692753623,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90706,2020/4/7,2020/4/12,39,2,2765,6147,1333,929,11,99,77529,12693,0.000503038,2.58E-05,2,2.074268567,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90710,2020/4/7,2020/4/12,21,1,979,5014,546,1068,6,99,28185,11947,0.000745077,3.55E-05,2,1.793040293,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90713,2020/4/7,2020/4/12,36,4,1302,3964,633,1189,6,99,29061,8562,0.001238774,0.000137642,2,2.056872038,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90716,2020/4/7,2020/4/12,1,0,285,4841,153,1098,1,100,14344,15407,6.97E-05,0,1,1.862745098,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90717,2020/4/7,2020/4/12,13,2,776,4769,380,894,6,99,21696,10957,0.000599189,9.22E-05,2,2.042105263,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90723,2020/4/7,2020/4/12,27,1,1589,6688,768,840,12,99,54776,11691,0.000492917,1.83E-05,2,2.069010417,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90731,2020/4/7,2020/4/12,31,0,1776,4811,872,930,11,99,61850,6717,0.000501213,0,2,2.036697248,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90732,2020/4/7,2020/4/12,1,0,1014,5544,537,1096,2,100,22273,6512,4.49E-05,0,2,1.888268156,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90744,2020/4/7,2020/4/12,21,1,1587,5539,722,785,15,98,57206,6862,0.000367094,1.75E-05,1,2.198060942,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90745,2020/4/7,2020/4/12,1,0,2092,5220,1080,977,6,99,56821,6845,1.76E-05,0,2,1.937037037,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90746,2020/4/7,2020/4/12,96,3,857,5981,423,686,17,98,26996,4628,0.003556082,0.000111128,2,2.026004728,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
90755,2020/4/7,2020/4/12,257,26,427,4006,237,1060,0,100,11074,5082,0.023207513,0.002347842,2,1.801687764,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91001,2020/4/7,2020/4/12,28,2,1121,5140,614,1014,2,100,37711,4558,0.000742489,5.30E-05,2,1.825732899,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91007,2020/4/7,2020/4/12,17,1,1483,3944,890,1157,0,100,34523,6210,0.000492425,2.90E-05,2,1.666292135,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91008,2020/4/7,2020/4/12,1,0,46,1756,22,1167,0,100,1391,687,0.000718907,0,2,2.090909091,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91011,2020/4/7,2020/4/12,16,2,834,5299,470,1252,4,100,20423,1722,0.00078343,9.79E-05,3,1.774468085,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91016,2020/4/7,2020/4/12,18,1,1670,4792,910,1011,1,100,41671,4910,0.000431955,2.40E-05,2,1.835164835,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91024,2020/4/7,2020/4/12,1,0,368,4288,175,1185,3,100,11006,3727,9.09E-05,0,2,2.102857143,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91030,2020/4/7,2020/4/12,11,1,913,3731,546,1192,3,100,25794,7562,0.000426456,3.88E-05,2,1.672161172,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91040,2020/4/7,2020/4/12,32,8,997,7609,504,1066,7,99,20207,2463,0.00158361,0.000395902,2,1.978174603,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91042,2020/4/7,2020/4/12,12,0,1122,18582,635,981,0,100,26631,533,0.000450603,0,2,1.766929134,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91104,2020/4/7,2020/4/12,72,0,1022,4332,572,1025,1,100,37974,9985,0.001896034,0,2,1.786713287,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91108,2020/4/7,2020/4/12,5,0,457,4472,266,1390,1,100,13538,3551,0.000369331,0,3,1.718045113,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91208,2020/4/7,2020/4/12,154,12,529,4233,274,1318,1,100,13538,3551,0.011375388,0.000886394,2,1.930656934,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91301,2020/4/7,2020/4/12,19,1,1350,4521,788,1249,0,100,25631,751,0.00074129,3.90E-05,2,1.71319797,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91302,2020/4/7,2020/4/12,20,0,1488,4497,876,1335,0,100,26634,997,0.00075092,0,2,1.698630137,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91304,2020/4/7,2020/4/12,66,8,2248,4872,1201,1004,3,100,53761,5716,0.001227656,0.000148807,2,1.871773522,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91306,2020/4/7,2020/4/12,37,2,1691,4383,871,1048,3,100,49158,11879,0.000752675,4.07E-05,2,1.941446613,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91311,2020/4/7,2020/4/12,28,1,1939,4481,1043,999,3,100,40420,1260,0.000692726,2.47E-05,2,1.859060403,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91316,2020/4/7,2020/4/12,41,0,876,3911,469,1237,1,100,29964,5984,0.001368309,0,2,1.867803838,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91326,2020/4/7,2020/4/12,24,4,1848,4780,1083,1383,0,100,37035,4539,0.000648036,0.000108006,2,1.706371191,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91330,2020/4/7,2020/4/12,25,3,133,51373,18,0,1151,0,3273,9598,0.007638252,0.00091659,2,7.388888889,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91331,2020/4/7,2020/4/12,59,11,3052,10579,1409,886,13,99,105799,11950,0.000557661,0.000103971,2,2.166075231,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91335,2020/4/7,2020/4/12,47,3,3080,4504,1621,1007,4,100,80524,12265,0.000583677,3.73E-05,2,1.90006169,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91340,2020/4/7,2020/4/12,12,0,984,5065,479,844,15,98,36227,10714,0.000331245,0,2,2.054279749,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91342,2020/4/7,2020/4/12,81,11,3451,7259,1711,873,8,99,96487,1750,0.000839491,0.000114005,2,2.016949153,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91343,2020/4/7,2020/4/12,31,3,2259,4909,1142,1029,3,100,66590,11265,0.000465535,4.51E-05,2,1.978108581,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91344,2020/4/7,2020/4/12,36,7,2813,5905,1529,1133,5,100,53266,3245,0.000675853,0.000131416,2,1.839764552,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91345,2020/4/7,2020/4/12,12,0,558,5501,303,1023,3,100,19205,5925,0.000624837,0,2,1.841584158,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91350,2020/4/7,2020/4/12,112,6,2716,4564,1461,1289,0,100,37350,2204,0.002998661,0.000160643,2,1.859000684,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91352,2020/4/7,2020/4/12,30,3,1447,6447,720,973,5,99,47438,4065,0.000632404,6.32E-05,2,2.009722222,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91354,2020/4/7,2020/4/12,1,0,1970,4215,1100,1232,0,100,32096,3678,3.12E-05,0,2,1.790909091,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91356,2020/4/7,2020/4/12,38,1,1315,4301,746,1250,0,100,30804,4200,0.001233606,3.25E-05,2,1.762734584,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91361,2020/4/7,2020/4/12,1,0,334,4005,185,1242,3,100,20438,610,4.89E-05,0,2,1.805405405,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91364,2020/4/7,2020/4/12,54,1,1214,3279,652,1195,2,100,27340,3600,0.001975128,3.66E-05,2,1.86196319,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91381,2020/4/7,2020/4/12,8,0,1317,5284,740,1390,0,100,20371,541,0.000392715,0,2,1.77972973,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91387,2020/4/7,2020/4/12,9,1,2409,8228,1228,1020,2,100,43717,882,0.00020587,2.29E-05,2,1.961726384,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91390,2020/4/7,2020/4/12,2,0,1163,8495,619,1288,2,100,19053,133,0.00010497,0,2,1.878836834,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91401,2020/4/7,2020/4/12,28,3,1365,4848,767,1099,1,100,41412,11993,0.000676133,7.24E-05,2,1.779661017,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91402,2020/4/7,2020/4/12,49,11,2230,4754,1114,927,12,99,70686,18965,0.000693207,0.000155618,1,2.001795332,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91405,2020/4/7,2020/4/12,54,15,1958,4602,1002,910,8,99,55384,16737,0.000975011,0.000270836,1,1.954091816,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91406,2020/4/7,2020/4/12,28,2,2063,5877,1048,914,3,100,55215,6789,0.000507109,3.62E-05,2,1.96851145,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91423,2020/4/7,2020/4/12,61,4,1134,4694,572,1010,10,99,33737,7732,0.001808104,0.000118564,2,1.982517483,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91502,2020/4/7,2020/4/12,79,2,203,4393,106,982,3,100,11598,8687,0.006811519,0.000172444,1,1.91509434,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91601,2020/4/7,2020/4/12,1,1,1194,5301,624,864,3,100,37085,13994,2.70E-05,2.70E-05,2,1.913461538,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91602,2020/4/7,2020/4/12,6,0,526,5014,287,935,0,100,19358,9456,0.000309949,0,2,1.832752613,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91604,2020/4/7,2020/4/12,22,1,1161,5258,647,1100,2,100,32117,6235,0.000684995,3.11E-05,2,1.794435858,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91606,2020/4/7,2020/4/12,98,8,1494,5970,697,793,10,99,44476,13344,0.002203436,0.000179872,1,2.143472023,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91607,2020/4/7,2020/4/12,31,1,1276,3750,674,1059,3,100,30873,12652,0.001004114,3.24E-05,2,1.893175074,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91702,2020/4/7,2020/4/12,15,1,2241,9526,1111,983,17,98,62348,368,0.000240585,1.60E-05,2,2.01710171,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91706,2020/4/7,2020/4/12,11,0,2401,5811,1213,935,10,99,77342,5755,0.000142225,0,2,1.979389942,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91711,2020/4/7,2020/4/12,6,0,1525,61227,741,954,139,87,36854,2455,0.000162805,0,2,2.05802969,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91723,2020/4/7,2020/4/12,36,2,621,6770,304,1068,6,99,18875,8125,0.001907285,0.00010596,2,2.042763158,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91724,2020/4/7,2020/4/12,5,0,1376,6962,727,1084,3,100,26091,4184,0.000191637,0,2,1.892709766,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91731,2020/4/7,2020/4/12,22,1,686,5258,366,992,15,99,30139,7900,0.000729951,3.32E-05,1,1.87431694,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91733,2020/4/7,2020/4/12,1,0,1163,5311,606,1001,2,100,44968,6731,2.22E-05,0,1,1.919141914,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91741,2020/4/7,2020/4/12,17,1,1223,5855,661,1068,2,100,26565,1792,0.00063994,3.76E-05,2,1.850226929,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91744,2020/4/7,2020/4/12,24,2,2663,6875,1360,993,6,99,87240,9924,0.000275103,2.29E-05,2,1.958088235,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91745,2020/4/7,2020/4/12,22,3,2232,5938,1250,1118,5,100,54975,4292,0.000400182,5.46E-05,2,1.7856,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91746,2020/4/7,2020/4/12,1,0,905,7970,471,977,4,100,30708,5513,3.26E-05,0,2,1.921443737,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91748,2020/4/7,2020/4/12,10,2,2059,5771,1240,1057,1,100,47084,3254,0.000212386,4.25E-05,2,1.660483871,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91750,2020/4/7,2020/4/12,8,0,1838,6815,953,1099,9,99,33836,1340,0.000236435,0,2,1.92864638,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91754,2020/4/7,2020/4/12,21,2,1170,4822,721,1161,1,100,33058,7294,0.000635247,6.05E-05,2,1.622746186,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91765,2020/4/7,2020/4/12,14,1,2186,7341,1245,1160,0,100,47139,2491,0.000296994,2.12E-05,2,1.755823293,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91766,2020/4/7,2020/4/12,35,5,2154,8072,1084,983,5,99,72332,7114,0.00048388,6.91E-05,2,1.987084871,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91770,2020/4/7,2020/4/12,16,1,2360,5096,1312,1061,1,100,63425,9874,0.000252266,1.58E-05,2,1.798780488,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91773,2020/4/7,2020/4/12,14,1,1594,6433,831,1084,3,100,34496,2411,0.000405844,2.90E-05,2,1.918170878,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91775,2020/4/7,2020/4/12,5,4,1002,4410,608,1298,0,100,25192,8221,0.000198476,0.000158781,2,1.648026316,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91776,2020/4/7,2020/4/12,13,2,1338,4869,802,1170,0,100,38410,11280,0.000338454,5.21E-05,2,1.668329177,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91780,2020/4/7,2020/4/12,11,0,1330,4723,765,1238,0,100,35351,9232,0.000311165,0,2,1.738562092,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91789,2020/4/7,2020/4/12,9,0,1755,5637,1040,1216,0,100,44474,2844,0.000202365,0,2,1.6875,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91791,2020/4/7,2020/4/12,16,1,1406,6502,762,1118,3,100,34363,5179,0.000465617,2.91E-05,2,1.845144357,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
91803,2020/4/7,2020/4/12,24,2,1058,5321,592,1041,2,100,30385,9303,0.000789863,6.58E-05,2,1.787162162,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
93510,2020/4/7,2020/4/12,1,0,517,12267,217,887,20,98,7626,106,0.00013113,0,2,2.382488479,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
93535,2020/4/7,2020/4/12,1,0,3181,8258,1594,880,7,99,72948,282,1.37E-05,0,1,1.995608532,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
93536,2020/4/7,2020/4/12,65,3,3320,7489,1667,1037,7,99,72383,298,0.000898001,4.14E-05,2,1.99160168,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
93543,2020/4/7,2020/4/12,1,0,488,9223,248,822,4,100,15135,254,6.61E-05,0,1,1.967741935,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
93550,2020/4/7,2020/4/12,53,7,2699,8273,1388,985,4,100,77006,392,0.000688258,9.09E-05,1,1.944524496,41.36,22.16,38.13,-51,-30,-58,-58,-54,26
